optical_id,Cloud_percent,Time
LC08_L1TP_089083_20190207_20200829_02_T1,89.95518207282926,1549583008740
LC08_L1TP_089083_20190223_20200829_02_T1,83.75723622782452,1550965405642
LC08_L1TP_089083_20190311_20200829_02_T1,0.0,1552347800032
LC08_L1TP_089083_20190327_20200829_02_T1,8.951136009959535,1553730196661
LC08_L1TP_089083_20190412_20200829_02_T1,0.0,1555112591800
LC08_L1TP_089083_20190428_20200829_02_T1,87.56302521008415,1556494987632
LC08_L1TP_089083_20190514_20200828_02_T1,0.0,1557877397381
LC08_L1TP_089083_20190530_20200828_02_T1,0.0,1559259806318
LC08_L1TP_089083_20190615_20200828_02_T1,89.95518207282926,1560642212994
LC08_L1TP_089083_20190701_20200827_02_T1,89.95518207282926,1562024617595
LC08_L1TP_089083_20190717_20200827_02_T1,0.0,1563407020176
LC08_L1TP_089083_20190802_20200827_02_T1,0.0,1564789427089
LC08_L1TP_089083_20190818_20200827_02_T1,0.0,1566171832330
LC08_L1TP_089083_20190903_20200826_02_T1,0.0,1567554235610
LC08_L1TP_089083_20190919_20200826_02_T1,89.95518207282926,1568936641368
LC08_L1TP_089083_20191005_20200825_02_T1,89.95518207282926,1570319045416
LC08_L1TP_089083_20191021_20200825_02_T1,0.31746031746031744,1571701446966
LC08_L1TP_089083_20191106_20200825_02_T1,0.0,1573083845755
LC08_L1TP_089083_20191208_20200825_02_T1,50.435107376283796,1575848641808
LC08_L1TP_089083_20191224_20200824_02_T1,1.045751633986928,1577231038649
LC08_L1TP_089083_20200109_20200823_02_T1,0.3622782446311859,1578613434781
LC08_L1TP_089083_20200125_20200823_02_T1,1.5717398070339248,1579995830634
LC08_L1TP_089083_20200210_20200823_02_T1,0.15873015873015872,1581378225957
LC08_L1TP_089083_20200226_20200822_02_T1,89.95518207282926,1582760621891
LC08_L1TP_089083_20200414_20200822_02_T1,89.95518207282926,1586907799216
LC08_L1TP_089083_20200430_20200820_02_T1,0.0,1588290191134
LC08_L1TP_089083_20200516_20200820_02_T1,0.0,1589672588693
LC08_L1TP_089083_20200601_20200824_02_T1,89.95518207282926,1591054993720
LC08_L1TP_089083_20200617_20200823_02_T1,82.17055711173364,1592437403507
LC08_L1TP_089083_20200703_20200913_02_T1,0.0,1593819811228
LC08_L1TP_089083_20200719_20200911_02_T1,0.31746031746031744,1595202216987
LC08_L1TP_089083_20200804_20200916_02_T1,0.0,1596584620802
LC08_L1TP_089083_20200820_20200905_02_T1,0.0,1597967027081
LC08_L1TP_089083_20200905_20200918_02_T1,0.0,1599349434609
LC08_L1TP_089083_20200921_20201006_02_T1,0.0,1600731839947
LC08_L1TP_089083_20201007_20201018_02_T1,89.95518207282926,1602114242879
LC08_L1TP_089083_20201124_20210316_02_T1,0.31746031746031744,1606261443101
LC08_L1TP_089083_20201210_20210313_02_T1,89.95518207282926,1607643844328
LC08_L1TP_089083_20201226_20210310_02_T1,0.0,1609026241618
LC08_L1TP_089083_20210111_20210308_02_T1,89.95518207282926,1610408635296
LC08_L1TP_089083_20210228_20210311_02_T1,0.0,1614555822355
LC08_L1TP_089083_20210401_20210409_02_T1,14.58387799564271,1617320609417
LC08_L1TP_089083_20210417_20210424_02_T1,89.95518207282926,1618703003303
LC08_L1TP_089083_20210519_20210528_02_T1,0.0,1621467801351
LC08_L1TP_089083_20210604_20210614_02_T1,0.15873015873015872,1622850209560
LC08_L1TP_089083_20210620_20210629_02_T1,89.95518207282926,1624232614938
LC08_L1TP_089083_20210706_20210713_02_T1,0.15873015873015872,1625615017496
LC08_L1TP_089083_20210722_20210729_02_T1,11.269841269841267,1626997422023
LC08_L1TP_089083_20210807_20210818_02_T1,89.95518207282926,1628379829493
LC08_L1TP_089083_20210908_20210916_02_T1,89.95518207282926,1631144639083
LC08_L1TP_089083_20210924_20210930_02_T1,0.0,1632527041967
LC08_L1TP_089083_20211026_20211104_02_T1,0.15873015873015872,1635291849178
LC08_L1TP_089083_20211111_20211124_02_T1,89.95518207282926,1636674245525
LC08_L1TP_089083_20211213_20211222_02_T1,89.95518207282926,1639439044056
LC08_L1TP_089083_20211229_20220105_02_T1,0.28073451602863364,1640821438315
LC08_L1TP_089083_20220114_20220123_02_T1,89.95518207282926,1642203836509
LC08_L1TP_089083_20220130_20220204_02_T1,89.95518207282926,1643586231447
LC08_L1TP_089083_20220215_20220223_02_T1,0.0,1644968627205
LC08_L1TP_089083_20220303_20220314_02_T1,89.95518207282926,1646351023831
LC08_L1TP_089083_20220319_20220329_02_T1,0.0,1647733415928
LC08_L1TP_089083_20220404_20220412_02_T1,0.0,1649115808814
LC08_L1TP_089083_20220420_20220428_02_T1,0.0,1650498212261
LC08_L1TP_089083_20220506_20220512_02_T1,17.458450046685346,1651880614804
LC08_L1TP_089083_20220522_20220525_02_T1,89.95518207282926,1653263019660
LC08_L1TP_089083_20220607_20220616_02_T1,0.0,1654645428676
LC08_L1TP_089083_20220623_20220705_02_T1,89.95518207282926,1656027836888
LC08_L1TP_089083_20220709_20220721_02_T1,42.334889511360124,1657410237398
LC08_L1TP_089083_20220725_20220802_02_T1,89.95518207282926,1658792644776
LC08_L1TP_089083_20220826_20220909_02_T1,89.95518207282926,1661557455400
LC08_L1TP_089083_20220911_20220921_02_T1,0.0,1662939859944
LC08_L1TP_089083_20220927_20221004_02_T1,58.1164021164021,1664322261973
LC08_L1TP_089083_20221013_20221020_02_T1,62.56520385932145,1665704652706
LC08_L1TP_089083_20221029_20221108_02_T1,0.0,1667087061650
LC08_L1TP_089083_20221114_20221122_02_T1,38.250233426704035,1668469456217
LC08_L1TP_089083_20221216_20221227_02_T1,68.06100217864926,1671234250901
LC08_L1TP_089084_20191122_20200825_02_T1,89.95518207282926,1574466266133
LC08_L1TP_089084_20201023_20201105_02_T1,89.95518207282926,1603496667099
LC08_L1TP_089084_20211010_20211019_02_T1,89.95518207282926,1633909471657
LC08_L1TP_089084_20211127_20211208_02_T1,89.95518207282926,1638056668644
LC08_L1TP_089084_20220810_20220818_02_T1,89.95518207282926,1660175077306
LC08_L1TP_089084_20221130_20221206_02_T1,89.95518207282926,1669851880952
LO08_L1TP_089083_20201108_20201120_02_T1,89.95518207282926,1604879040380
LC09_L1TP_089083_20211221_20230504_02_T1,89.95518207282926,1640130240346
LC09_L1TP_089083_20220106_20230502_02_T1,89.95518207282926,1641512639011
LC09_L1TP_089083_20220122_20230430_02_T1,89.95518207282926,1642895039298
LC09_L1TP_089083_20220311_20230425_02_T1,6.031746031746032,1647042224891
LC09_L1TP_089083_20220327_20230423_02_T1,73.52754435107374,1648424619611
LC09_L1TP_089083_20220412_20230422_02_T1,67.76408341114221,1649807015474
LC09_L1TP_089083_20220428_20230418_02_T1,27.60410830999069,1651189408129
LC09_L1TP_089083_20220514_20230416_02_T1,89.95518207282926,1652571798850
LC09_L1TP_089083_20220530_20230414_02_T1,0.15873015873015872,1653954194610
LC09_L1TP_089083_20220615_20230412_02_T1,1.266728913787737,1655336601074
LC09_L1TP_089083_20220717_20230407_02_T1,17.447245564892622,1658101414483
LC09_L1TP_089083_20220802_20230404_02_T1,89.95518207282926,1659483828430
LC09_L1TP_089083_20220818_20230401_02_T1,89.95518207282926,1660866236138
LC09_L1TP_089083_20220903_20230331_02_T1,11.051976346094,1662248637123
LC09_L1TP_089083_20220919_20230328_02_T1,1.6433239962651724,1663631042856
LC09_L1TP_089083_20221021_20230325_02_T1,89.95518207282926,1666395850625
LC09_L1TP_089083_20221106_20230323_02_T1,0.0,1667778249207
LC09_L1TP_089083_20221122_20230321_02_T1,0.15873015873015872,1669160650818
LC09_L1TP_089083_20221208_20230318_02_T1,89.95518207282926,1670543050051
LC09_L1TP_089083_20221224_20230317_02_T1,13.210084033613448,1671925447204
LC09_L1TP_089084_20220207_20230428_02_T1,89.95518207282926,1644277462220
