Time,Tran1,Tran2,Tran3,Tran4,Tran5,Tran6,Tran7,Tran8,Tran9,Tran10,Tran11,Tran12,Tran13,Tran14,Tran15,Tran16,Tran17,Tran18,Tran19,Tran20,Tran21,Tran22,Tran23,Tran24,Tran25,Tran26,Tran27,Tran28,Tran29,Tran30,Tran31
2018-10-18 23:43:34.812,236.46789462166944,232.5317592993262,227.53000177232596,228.59826367142736,,,,,245.9270787015892,,,,,,,,,,,,,,209.88354410949603,205.27577459339508,208.38932592616737,206.92766204156592,,,,,
2018-11-03 23:43:38.507,222.65624687418,226.82418858672077,225.3564092048213,223.7658402949283,230.97738507778664,236.42375736110597,236.3601706243482,239.4390294734141,240.97407952367405,239.8705524034599,232.6504377815665,225.65074141255667,225.82093639547597,222.3754139170222,223.11578835511187,205.9963077635384,202.1184302981356,196.70594308956345,195.8053669547937,183.0817086010028,178.0914458671978,188.049231362746,194.65473745575983,,,,,178.98868698725366,174.33559062456015,182.15436344291143,
2018-11-19 23:43:39.305,227.76598439277427,219.83764220891368,219.85981380672496,222.70336957862827,220.90072214571356,222.48063897585152,222.3552903778884,228.4211890258568,227.84921193149597,233.8698071018993,229.21674171211504,224.1703957935463,226.367531681324,222.6138120206137,214.5578426057915,209.1066069334219,207.37222775366016,204.9096927058821,204.6039245401232,191.9547849252064,195.46192660693475,200.3191844141456,194.66239051220447,197.5727201883874,195.0079323363266,190.17146359531864,174.35095417457904,171.72269363617767,195.0545639743466,195.460515273586,202.35648745308163
2018-12-05 23:43:37.158,227.4971414197395,220.1295302898943,219.2613971869256,221.85050510706915,219.9011135559032,221.11839699853076,220.99748010981523,,,,,,,,,,,,,,,,,,,,,,194.66908907880756,194.3902988920233,200.9091312402431
2018-12-21 23:43:35.776,229.7128941020144,222.31299940041808,220.4445511914167,222.46338810279556,220.70441021818615,222.21294976062995,222.08847202172888,228.18204152394088,229.51471265872263,233.8965266597504,230.5060428114916,225.1256062197666,225.86407874328967,223.68349379661728,216.07384223424327,209.6580434195133,208.57277156661823,205.3374234151785,205.5752503824864,192.3109282059372,194.20514627545185,199.99538748625275,195.1084205962442,196.02814845984716,194.09941052944208,191.46894667913003,175.3544292902127,176.52951879683735,195.89507593571224,196.099378179504,203.2661248157493
2019-01-22 23:43:31.316,,,,,,,,,,,,,,,,,,,,,,,,,,,176.5580060806156,178.3921604789189,195.92339064942485,195.80228458947005,204.1912944661269
2019-02-07 23:43:28.740,233.81596179175023,224.5513316739171,221.02030521410995,222.38646654022187,220.33645878211732,223.2514441269696,223.07298829899216,230.6327505863983,231.10403088481613,234.27258493244943,231.80535784631508,225.19418464922836,223.85866559834315,223.194905648096,217.25428414656292,210.88354046669892,209.30740344264407,205.68469090523095,205.90565492361844,193.9471061169376,194.0106708327703,199.04860372026528,196.13483229222103,197.2026084811459,198.1501442642392,195.36073701088188,181.91790363440376,185.48932924645032,198.8677383561952,198.62566065388893,207.917774332984
2019-02-23 23:43:25.642,,234.9358223163012,233.29007502487184,229.5690903614079,229.42995614587832,226.2004151936092,226.17008751124817,231.5873812486851,238.03755774412215,240.10500011334423,237.1899005723564,239.4577723913124,240.8651884994386,235.1980603920056,232.1448047701084,226.04711791558805,221.61053523850364,215.74705141396333,215.423629192436,213.75925277340536,212.62204509688303,216.1779721648203,221.7008666388891,223.26294804955168,220.00474804536145,215.08530087540456,209.6813464352392,204.80648575021985,210.45882299663225,211.7852479872417,212.68214517314308
2019-03-11 23:43:20.032,,,,,,,,,,,,,,,,,217.3419628647715,212.5436893517067,212.3171040496509,,,213.4765178110415,219.414179699041,,,,,,208.2482037461782,,208.7455792233671
2019-03-27 23:43:16.661,,240.12553748247572,238.28864545879472,235.8477621635295,,,,235.83270025924003,239.7097387971051,,,,,239.7511563462528,235.32591986155816,231.85646960635876,228.76853672010645,223.8269707711813,223.51676682570732,218.56755021691225,214.901158211234,225.8665684376108,227.84155462736405,,,,,,,216.5488514818045,215.12920845118697
2019-04-12 23:43:11.800,,,,,233.02075485486216,235.79230716518228,235.73077469170468,239.2286978420188,,,,,,247.69656466972347,238.88299725420492,236.0674975789404,233.8191810828788,230.98815614953088,230.615160056984,222.01568983241668,218.07392174800583,230.51070671269156,,,,,,216.39853559742448,,,
2019-04-28 23:43:07.632,243.6662147622813,241.0342865481025,239.6706695427408,233.08856931458348,230.5236301694383,231.54658023227424,231.49591612229125,234.997898691386,242.91188424924675,245.6442062973677,248.14497388790411,248.2643085969922,245.36614377458807,242.32712465338855,236.41722166880632,233.8546532580324,229.44686906497083,225.37296915676868,224.83306909436408,220.2925907020033,215.01024545683435,225.2649579873421,228.5794960745444,228.3333791308472,223.5175163697344,222.66297458286405,211.1737944677101,211.3265989251697,214.65707559992,217.45666671640504,214.67347285885091
2019-05-14 23:43:17.381,246.12790183304548,243.12066625618215,241.9266857539302,236.11012935875053,,,,238.0181080301636,243.00947931137236,,,,,241.78440002869505,,,,,,,214.12465895775145,,,,,221.60032312564883,,,,,
2019-05-30 23:43:26.318,225.93682650419828,224.22624335610564,,,,,,,,,238.24549279824905,,,234.50616665772813,,,228.59245083396584,227.86469300055484,228.4518399141678,,,,221.50257574405663,225.85863587536363,,,216.5965991636653,,,,
2019-06-15 23:43:32.994,229.18763730121236,222.19169982924308,219.3047390984551,224.56487507189823,226.64279456968237,224.859522999091,224.704642101343,237.5882288618732,246.20570788686905,241.7540888394704,234.10987160932456,233.35620069569825,235.49783774893413,232.2862534815748,232.0034620738466,227.73177871685576,222.07946747451112,222.52257984075504,222.40177850679905,216.56080598727704,211.7766628838132,220.5167740741343,219.212329230024,221.2061351952278,229.21687540650453,225.34684853688012,215.03832586198408,214.75617440855103,216.42208608444352,214.56967098802332,213.03978737812025
2019-07-01 23:43:37.595,234.1627596879057,225.9306476904112,223.6304205485471,229.60133200456352,232.760775921045,229.29474756584145,229.32576810042028,240.8765795309128,251.6276078164913,246.70012436607868,235.81244540076707,236.65409300862743,237.59169305392243,235.4446603643825,236.18473772449644,231.21916149697904,227.2956005145363,227.31917657455728,226.7772949852527,219.03979118468,215.06429142178672,224.38465723488537,220.444175282708,224.6832931717992,228.61977100904605,226.44900381195237,219.62518045620828,217.88912803915107,219.40409671429884,217.269222968232,215.4105082451516
2019-07-17 23:43:40.176,239.57574412005744,236.7131400545048,234.35509458343464,,,,,,,,,,,,,,223.32016597052203,,,,,,,,,,,208.0333871189653,208.3492852977066,204.1838581852205,
2019-08-02 23:43:47.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.6318065396239,203.71502056318275,201.95834238030105,205.6205113505029
2019-08-18 23:43:52.330,,,,,,,,,,,239.6968827703972,,,,,,,,,,,,,,224.4052207281477,221.13007313350147,,,,203.92763846714308,210.0351948851621
2019-09-03 23:43:55.610,,,,,230.61182212884256,,,,,,,231.1488036979465,234.3042587023462,229.17863009319092,,,209.85092549205643,,,,,,208.10490622815195,212.7462507416518,215.021954802536,209.30132344034104,205.5309897755781,200.5381163531464,202.23632244811017,199.5145511858649,205.5338275667843
2019-09-19 23:44:01.368,233.7029866150488,231.3023039162316,227.5829457746344,229.67888038463667,229.23318358843088,234.3471159825007,235.09008875367965,246.95081234881536,246.7355069344432,242.22447283235223,240.6524687799013,229.30916907408687,232.26472522481367,228.36795402612248,226.2698342067686,218.03672990993223,209.85445773174908,204.3840064430102,204.0808910389485,192.54954132063975,196.3329635099369,202.26226384910368,206.37974716785996,209.70294665158085,214.29554955518705,209.18064664908064,204.2999009097863,199.5725785569068,201.78237400763408,199.2822322231137,204.4828487718962
2019-10-05 23:44:05.416,235.4731252891374,232.28789433239305,227.9983995163872,229.8263211870434,228.92788035400704,235.44707623663,235.8776078064945,246.96143709632824,247.03965701922868,243.4742218470405,240.9808671201265,228.28485894541672,232.0364261965925,227.89666302791167,226.9688906150756,218.7786256479285,210.11501634330816,205.88675379737836,206.04996140724367,192.66923621719576,195.28044609361157,203.00365015266772,206.14077825104837,208.1286143437627,213.84474971383472,209.0921351665177,204.3669288570175,200.61191061569195,202.08566962620043,200.26641013696468,204.666168856323
2019-10-21 23:44:06.966,,,,,,,,,246.94300198088104,244.5791106570293,241.70412331918035,227.77385781101944,233.4622044559037,227.8490816331733,,,,,,,,,,,,,,,,,
2019-11-06 23:44:05.755,,,,,,,,,245.1887639585952,244.98628693879732,242.8423034471157,,,,,,,,,,,,,,,,203.99683607127852,199.9842723149078,199.818982424686,200.98309829982867,204.80829256686533
2019-11-22 23:44:26.133,230.58085133812165,226.65274888566492,218.57408384841423,223.41636818344125,227.7292197006981,228.26230145819204,228.18955852929656,230.6996005594584,235.47453169702828,237.3498455615864,230.8894187333526,215.66751781782523,213.20260815540985,203.00618298181905,207.231062305272,206.5328463067694,205.08741672382604,203.7831411583549,204.28395281413916,189.8673801392544,182.9735706131489,194.01727263578465,201.80294211588125,196.5092733803403,200.81316286329096,201.08529701420343,190.0000335733872,185.8933100494358,189.85597080676277,189.0357520454828,190.44998322326865
2019-12-08 23:44:01.808,233.5233047329696,230.1801581338107,222.7249409247736,226.64916160876805,230.77019691645165,231.30965473734005,231.21817388396212,233.56297869797743,241.8204393818933,244.9357508270196,238.70640263998695,220.0192909251377,219.18717271982223,207.9220320762799,215.52310695594963,208.06454098153773,206.02183872444,205.3043023546533,205.75883330762184,191.91528244533023,185.74479970876544,197.29742805527965,207.30127719358435,198.96964258240064,200.84221325059627,201.7420706081573,199.35138930687012,195.8929066734565,193.55543649314947,192.06172549390288,192.99925742374728
2019-12-24 23:43:58.649,,,,,230.2015263664785,230.30108271884933,230.2574145533028,233.39358409949048,,,231.1733521422128,217.0065113699908,216.29337354505384,206.50362071923365,209.92491233992783,208.06493528690024,206.28155650338329,205.06611104832797,205.61620023333907,189.73005615328316,182.97876118418787,191.8742270817179,201.72625935809265,,,,,,,188.1688160947727,189.4439330255005
2020-01-09 23:43:54.781,,,,221.67451232436224,,,,,,,,211.0236280695171,194.95502401155923,216.06596675983863,220.3599727323385,212.26469368795728,,,,,193.65810157817455,198.0333159015836,195.6638278158493,199.29920972464447,197.77313733584265,,,197.35799091714432,193.7016078182124,194.56968965245505,196.88795623222276
2020-01-25 23:43:50.634,224.64824918788105,,,,,,,,,,,199.11310044429376,187.27131120241012,206.67771974833136,208.57121292670013,,,195.65353983893067,195.2063396977117,184.75690782006689,182.7850391187443,191.2527832187813,189.28220806607052,187.40838945297727,189.73330424837812,,,,,,
2020-02-10 23:43:45.957,,,,,,,,,,,,,,190.72065747702632,193.28003887622685,190.81900785368867,177.5755323588324,,,,168.18922434245792,177.4041992068486,,,,,,,,,
2020-02-26 23:43:41.891,234.23007893205096,230.76034815825813,231.6286366750996,229.11734709048775,226.63848233726037,230.42163357627797,230.36217294700472,238.60043976467847,244.6707405929324,243.48067500025024,235.10816234527863,230.11106364553348,233.54183530720013,233.4454244299439,230.11684564021488,227.093628206236,220.56891081303203,223.23277289066263,222.89914477045977,215.42936672811268,214.3638415272904,219.5283401554377,215.27716025695705,224.4991420921181,233.22014949621015,233.910520834276,218.9841225615537,215.6956573180263,213.54179612599725,209.85811297536935,216.4409750129621
2020-04-14 23:43:19.216,233.43748495876315,231.05979379178197,231.8558023402825,229.08725307408568,227.09876811154223,230.56370340500467,230.50642252601384,238.86549926654655,245.09782625753863,244.28330075322648,234.67442960669783,229.02308441166983,233.22351544225828,233.0191568759876,230.1688969624672,226.7184522571665,221.48387417253576,225.17454431418392,224.7462995638627,215.4963171202101,215.27067891295496,219.2172651389844,215.493737303881,223.54018865133264,232.73417612687973,233.35014784434324,218.63345657586063,215.5040923612989,214.13306837046443,209.78196200207825,216.30057405195623
2020-04-30 23:43:11.134,,,,,235.46901617399405,239.64645480730152,239.59079455355828,242.4491683934745,,238.5599372863925,,,,,,,,,,,213.7180453994926,221.15143890394012,222.02823735988267,228.4712506945178,230.850525805078,232.0803517715002,,,,,
2020-05-16 23:43:08.693,231.13182610242032,,,,,240.72523157583868,240.73687465575216,,,,,,,,,,,,,,,,220.77720604656008,229.800859090792,232.1655363054562,235.4691898823973,,,,,
2020-06-01 23:43:13.720,227.2070505222743,226.458403040128,232.9094099370257,230.15394317428763,232.1016284168772,233.1434629606038,233.0587160517703,235.15389586062764,241.40755333447103,237.71332637530344,234.4712396106828,226.6640242482416,224.52632464677575,229.9620154689246,230.00681962429493,223.9340553249618,222.53594122801064,226.9265687355077,226.4188215754375,216.97676418449703,213.37923446234,226.09518677333315,222.07815702724264,228.97757952897095,232.09129868478735,234.02175447056013,219.54172938896244,216.40788683357056,218.14029453464084,212.53014944285837,214.8411027390092
